animal_id,sex,species,site_id,site_type,location_id,easting,northing,date_of_birth,date_of_death,death_site_id,reason_for_death,batch_id,date_added_to_batch,date_removed_from_batch,vehicle_reg,journey_id,journey_origin,journey_destination,journey_start_date,journey_end_date
animal_81,,,,,,,,,,,,3,'nan','2011-06-09 00:00:00',,,,,'NaT','NaT'
animal_109,,,,,,,,,,,,3,'nan','2011-06-09 00:00:00',,,,,'NaT','NaT'
animal_94,,,,,,,,,,,,3,'nan','2011-06-09 00:00:00',,,,,'NaT','NaT'
animal_88,,,,,,,,,,,,3,'nan','2011-06-09 00:00:00',,,,,'NaT','NaT'
animal_67,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_21,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_59,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_41,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_18,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_180,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_89,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_6,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_185,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_11,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_148,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_31,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_154,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_189,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_183,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_53,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_112,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_122,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_61,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_136,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_47,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
animal_63,,,,,,,,,,,,4,'2011-06-11 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,4,'nan','NaT',VM23859,4,site_2,site_1,'2011-06-11 00:00:00','2011-06-12 00:00:00'
animal_67,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_21,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_59,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_41,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_18,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_180,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_89,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_6,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_185,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_11,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_148,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_31,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_154,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_189,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_183,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_53,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_112,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_122,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_61,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_136,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_47,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_63,,,,,,,,,,,,4,'nan','2011-06-12 00:00:00',,,,,'NaT','NaT'
animal_82,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_19,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_55,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_204,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_149,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_155,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_85,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_65,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_176,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_1,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_121,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_194,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_128,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_177,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_167,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_39,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_100,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_113,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_68,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_120,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_27,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
animal_74,,,,,,,,,,,,5,'2011-06-15 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,5,'nan','NaT',BG23024,5,site_1,site_8,'2011-06-15 00:00:00','2011-06-16 00:00:00'
animal_82,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_19,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_55,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_204,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_149,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_155,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_85,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_65,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_176,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_1,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_121,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_194,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_128,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_177,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_167,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_39,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_100,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_113,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_68,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_120,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_27,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
animal_74,,,,,,,,,,,,5,'nan','2011-06-16 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,6,'nan','NaT',WB23964,6,site_6,site_7,'2011-06-19 00:00:00','2011-06-20 00:00:00'
,,,,,,,,,,,,7,'nan','NaT',BG23024,7,site_7,site_4,'2011-06-24 00:00:00','2011-06-25 00:00:00'
animal_152,,,,,,,,,,,,8,'2011-06-30 00:00:00','NaT',,,,,'NaT','NaT'
animal_158,,,,,,,,,,,,8,'2011-06-30 00:00:00','NaT',,,,,'NaT','NaT'
animal_5,,,,,,,,,,,,8,'2011-06-30 00:00:00','NaT',,,,,'NaT','NaT'
animal_161,,,,,,,,,,,,8,'2011-06-30 00:00:00','NaT',,,,,'NaT','NaT'
animal_214,,,,,,,,,,,,8,'2011-06-30 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,8,'nan','NaT',VM23859,8,site_5,site_3,'2011-06-30 00:00:00','2011-07-02 00:00:00'
animal_152,,,,,,,,,,,,8,'nan','2011-07-02 00:00:00',,,,,'NaT','NaT'
animal_158,,,,,,,,,,,,8,'nan','2011-07-02 00:00:00',,,,,'NaT','NaT'
animal_5,,,,,,,,,,,,8,'nan','2011-07-02 00:00:00',,,,,'NaT','NaT'
animal_161,,,,,,,,,,,,8,'nan','2011-07-02 00:00:00',,,,,'NaT','NaT'
animal_214,,,,,,,,,,,,8,'nan','2011-07-02 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,9,'nan','NaT',BG23024,9,site_9,site_8,'2011-07-06 00:00:00','2011-07-09 00:00:00'
animal_8,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
animal_137,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
animal_209,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
animal_135,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
animal_35,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
animal_164,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
animal_98,,,,,,,,,,,,10,'2011-07-10 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,10,'nan','NaT',EI23649,10,site_1,site_7,'2011-07-10 00:00:00','2011-07-13 00:00:00'
animal_8,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_137,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_209,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_135,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_35,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_164,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_98,,,,,,,,,,,,10,'nan','2011-07-13 00:00:00',,,,,'NaT','NaT'
animal_178,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_4,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_10,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_93,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_198,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_193,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_213,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_107,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_71,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_16,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_118,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_206,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_34,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_132,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_143,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_69,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_43,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_7,,,,,,,,,,,,11,'2011-07-16 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,11,'nan','NaT',BG23024,11,site_4,site_4,'2011-07-16 00:00:00','2011-07-18 00:00:00'
animal_178,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_4,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_10,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_93,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_198,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_193,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_213,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_107,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_71,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_16,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_118,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_206,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_34,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_132,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_143,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_69,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_43,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
animal_7,,,,,,,,,,,,11,'nan','2011-07-18 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,12,'nan','NaT',VM23859,12,site_6,site_8,'2011-07-21 00:00:00','2011-07-23 00:00:00'
animal_179,,,,,,,,,,,,13,'2011-07-28 00:00:00','NaT',,,,,'NaT','NaT'
animal_208,,,,,,,,,,,,13,'2011-07-28 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,13,'nan','NaT',VM23859,13,site_1,site_6,'2011-07-28 00:00:00','2011-07-29 00:00:00'
animal_179,,,,,,,,,,,,13,'nan','2011-07-29 00:00:00',,,,,'NaT','NaT'
animal_208,,,,,,,,,,,,13,'nan','2011-07-29 00:00:00',,,,,'NaT','NaT'
animal_172,,,,,,,,,,,,14,'2011-08-02 00:00:00','NaT',,,,,'NaT','NaT'
animal_51,,,,,,,,,,,,14,'2011-08-02 00:00:00','NaT',,,,,'NaT','NaT'
animal_160,,,,,,,,,,,,14,'2011-08-02 00:00:00','NaT',,,,,'NaT','NaT'
animal_97,,,,,,,,,,,,14,'2011-08-02 00:00:00','NaT',,,,,'NaT','NaT'
animal_197,,,,,,,,,,,,14,'2011-08-02 00:00:00','NaT',,,,,'NaT','NaT'
animal_50,,,,,,,,,,,,14,'2011-08-02 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,14,'nan','NaT',VM23859,14,site_4,site_8,'2011-08-02 00:00:00','2011-08-04 00:00:00'
animal_172,,,,,,,,,,,,14,'nan','2011-08-04 00:00:00',,,,,'NaT','NaT'
animal_51,,,,,,,,,,,,14,'nan','2011-08-04 00:00:00',,,,,'NaT','NaT'
animal_160,,,,,,,,,,,,14,'nan','2011-08-04 00:00:00',,,,,'NaT','NaT'
animal_97,,,,,,,,,,,,14,'nan','2011-08-04 00:00:00',,,,,'NaT','NaT'
animal_197,,,,,,,,,,,,14,'nan','2011-08-04 00:00:00',,,,,'NaT','NaT'
animal_50,,,,,,,,,,,,14,'nan','2011-08-04 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,15,'nan','NaT',BG23024,15,site_9,site_4,'2011-08-06 00:00:00','2011-08-07 00:00:00'
,,,,,,,,,,,,16,'nan','NaT',BG23024,16,site_9,site_5,'2011-08-10 00:00:00','2011-08-12 00:00:00'
animal_139,,,,,,,,,,,,17,'2011-08-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_62,,,,,,,,,,,,17,'2011-08-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_129,,,,,,,,,,,,17,'2011-08-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_99,,,,,,,,,,,,17,'2011-08-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_156,,,,,,,,,,,,17,'2011-08-16 00:00:00','NaT',,,,,'NaT','NaT'
animal_215,,,,,,,,,,,,17,'2011-08-16 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,17,'nan','NaT',EI23649,17,site_3,site_1,'2011-08-16 00:00:00','2011-08-17 00:00:00'
animal_139,,,,,,,,,,,,17,'nan','2011-08-17 00:00:00',,,,,'NaT','NaT'
animal_62,,,,,,,,,,,,17,'nan','2011-08-17 00:00:00',,,,,'NaT','NaT'
animal_129,,,,,,,,,,,,17,'nan','2011-08-17 00:00:00',,,,,'NaT','NaT'
animal_99,,,,,,,,,,,,17,'nan','2011-08-17 00:00:00',,,,,'NaT','NaT'
animal_156,,,,,,,,,,,,17,'nan','2011-08-17 00:00:00',,,,,'NaT','NaT'
animal_215,,,,,,,,,,,,17,'nan','2011-08-17 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,18,'nan','NaT',EI23649,18,site_7,site_9,'2011-08-21 00:00:00','2011-08-23 00:00:00'
,,,,,,,,,,,,19,'nan','NaT',BG23024,19,site_8,site_5,'2011-08-25 00:00:00','2011-08-28 00:00:00'
,,,,,,,,,,,,20,'nan','NaT',EI23649,20,site_8,site_4,'2011-09-01 00:00:00','2011-09-02 00:00:00'
animal_76,,,,,,,,,,,,21,'2011-09-07 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,21,'nan','NaT',BG23024,21,site_3,site_9,'2011-09-07 00:00:00','2011-09-09 00:00:00'
animal_76,,,,,,,,,,,,21,'nan','2011-09-09 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,22,'nan','NaT',VR23403,22,site_6,site_9,'2011-09-14 00:00:00','2011-09-17 00:00:00'
animal_66,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
animal_17,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
animal_44,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
animal_165,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
animal_48,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
animal_182,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
animal_96,,,,,,,,,,,,23,'2011-09-18 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,23,'nan','NaT',EI23649,23,site_2,site_9,'2011-09-18 00:00:00','2011-09-19 00:00:00'
animal_66,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
animal_17,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
animal_44,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
animal_165,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
animal_48,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
animal_182,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
animal_96,,,,,,,,,,,,23,'nan','2011-09-19 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,24,'nan','NaT',VR23403,24,site_7,site_7,'2011-09-24 00:00:00','2011-09-27 00:00:00'
,,,,,,,,,,,,25,'nan','NaT',HL23445,25,site_8,site_5,'2011-10-01 00:00:00','2011-10-04 00:00:00'
animal_201,,,,,,,,,,,,26,'2011-10-08 00:00:00','NaT',,,,,'NaT','NaT'
animal_42,,,,,,,,,,,,26,'2011-10-08 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,26,'nan','NaT',VM23859,26,site_2,site_1,'2011-10-08 00:00:00','2011-10-09 00:00:00'
animal_201,,,,,,,,,,,,26,'nan','2011-10-09 00:00:00',,,,,'NaT','NaT'
animal_42,,,,,,,,,,,,26,'nan','2011-10-09 00:00:00',,,,,'NaT','NaT'
animal_87,,,,,,,,,,,,27,'2011-10-14 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,27,'nan','NaT',BG23024,27,site_5,site_9,'2011-10-14 00:00:00','2011-10-16 00:00:00'
animal_87,,,,,,,,,,,,27,'nan','2011-10-16 00:00:00',,,,,'NaT','NaT'
animal_25,,,,,,,,,,,,28,'2011-10-21 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,28,'nan','NaT',VR23403,28,site_1,site_3,'2011-10-21 00:00:00','2011-10-22 00:00:00'
animal_25,,,,,,,,,,,,28,'nan','2011-10-22 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,29,'nan','NaT',BG23024,29,site_7,site_8,'2011-10-27 00:00:00','2011-10-29 00:00:00'
,,,,,,,,,,,,30,'nan','NaT',HK23967,30,site_6,site_4,'2011-11-01 00:00:00','2011-11-02 00:00:00'
animal_2,,,,,,,,,,,,31,'2011-11-05 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,31,'nan','NaT',EI23649,31,site_3,site_9,'2011-11-05 00:00:00','2011-11-08 00:00:00'
animal_2,,,,,,,,,,,,31,'nan','2011-11-08 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,32,'nan','NaT',WB23964,32,site_8,site_7,'2011-11-11 00:00:00','2011-11-14 00:00:00'
,,,,,,,,,,,,33,'nan','NaT',EI23649,33,site_3,site_2,'2011-11-18 00:00:00','2011-11-19 00:00:00'
,,,,,,,,,,,,34,'nan','NaT',WB23964,34,site_8,site_6,'2011-11-24 00:00:00','2011-11-26 00:00:00'
,,,,,,,,,,,,35,'nan','NaT',EI23649,35,site_7,site_2,'2011-11-29 00:00:00','2011-11-30 00:00:00'
animal_46,,,,,,,,,,,,36,'2011-12-05 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,36,'nan','NaT',BG23024,36,site_2,site_7,'2011-12-05 00:00:00','2011-12-07 00:00:00'
animal_46,,,,,,,,,,,,36,'nan','2011-12-07 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,37,'nan','NaT',EI23649,37,site_8,site_4,'2011-12-11 00:00:00','2011-12-13 00:00:00'
,,,,,,,,,,,,38,'nan','NaT',EI23649,38,site_2,site_7,'2011-12-15 00:00:00','2011-12-16 00:00:00'
,,,,,,,,,,,,39,'nan','NaT',BG23024,39,site_6,site_6,'2011-12-21 00:00:00','2011-12-22 00:00:00'
,,,,,,,,,,,,40,'nan','NaT',EI23649,40,site_8,site_8,'2011-12-28 00:00:00','2011-12-30 00:00:00'
,,,,,,,,,,,,41,'nan','NaT',BG23024,41,site_9,site_5,'2012-01-04 00:00:00','2012-01-06 00:00:00'
,,,,,,,,,,,,42,'nan','NaT',EI23649,42,site_7,site_8,'2012-01-08 00:00:00','2012-01-10 00:00:00'
,,,,,,,,,,,,43,'nan','NaT',HL23445,43,site_6,site_5,'2012-01-15 00:00:00','2012-01-17 00:00:00'
,,,,,,,,,,,,44,'nan','NaT',VM23859,44,site_3,site_9,'2012-01-22 00:00:00','2012-01-25 00:00:00'
animal_174,,,,,,,,,,,,45,'2012-01-29 00:00:00','NaT',,,,,'NaT','NaT'
,,,,,,,,,,,,45,'nan','NaT',VM23859,45,site_5,site_7,'2012-01-29 00:00:00','2012-01-30 00:00:00'
animal_174,,,,,,,,,,,,45,'nan','2012-01-30 00:00:00',,,,,'NaT','NaT'
,,,,,,,,,,,,46,'nan','NaT',VM23859,46,site_2,site_1,'2012-02-03 00:00:00','2012-02-05 00:00:00'
,,,,,,,,,,,,47,'nan','NaT',VM23859,47,site_9,site_8,'2012-02-07 00:00:00','2012-02-08 00:00:00'
,,,,,,,,,,,,48,'nan','NaT',BG23024,48,site_8,site_8,'2012-02-11 00:00:00','2012-02-12 00:00:00'
,,,,,,,,,,,,49,'nan','NaT',VM23859,49,site_5,site_1,'2012-02-17 00:00:00','2012-02-19 00:00:00'
